tab	locations
location	lat_n	lat_s	lon_e	lon_w	analysts	citations
Jasper Knob	46.5	46.5	272.3	272.3		This study
>>>>>>>>>>
tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
jk.12a_LP-DIR-T-100	jk.12a_LP-DIR-T	jk.12a	2.5	6.3	-15.8	0	0	0	0	28	933	This study	hargrave 2024-03-15 15:37:30	LT-T-Z:LP-DIR-T	g	100	u	8	273			pmagpy-4.2.109	8.26e-08	2.87e-09	1.22e-09	2.9e-09
jk.12a_LP-DIR-T-101	jk.12a_LP-DIR-T	jk.12a	2.5	7.6	-1.0	0	0	0	0	29	938	This study	hargrave 2024-03-18 09:35:19	LT-T-Z:LP-DIR-T	g	101	u	8	273			pmagpy-4.2.109	7.06e-08	2.6100000000000003e-09	1.0300000000000002e-09	3e-09
jk.12a_LP-DIR-T-102	jk.12a_LP-DIR-T	jk.12a	2.6	8.4	-24.2	0	0	0	0	30	943	This study	hargrave 2024-03-18 15:02:55	LT-T-Z:LP-DIR-T	g	102	u	8	273			pmagpy-4.2.109	7.57e-08	3.08e-09	1.4000000000000001e-09	2.0999999999999998e-09
jk.12a_LP-DIR-T-104	jk.12a_LP-DIR-T	jk.12a	1.0	31.7	17.3	0	0	0	0	32	945	This study	hargrave 2024-03-19 08:32:17	LT-T-Z:LP-DIR-T	b	104	u	8	273			pmagpy-4.2.109	1.33e-07	3.460000000000001e-09	8.52e-10	2.6800000000000003e-09
jk.12a_LP-DIR-T-105	jk.12a_LP-DIR-T	jk.12a	3.0	63.1	-42.0	0	0	0	0	33	947	This study	hargrave 2024-03-19 11:17:31	LT-T-Z:LP-DIR-T	b	105	u	8	273			pmagpy-4.2.109	8e-08	3.5700000000000003e-09	2.9e-09	1.07e-09
jk.12a_LP-DIR-T-106	jk.12a_LP-DIR-T	jk.12a	1.9	75.0	72.5	0	0	0	0	34	949	This study	hargrave 2024-03-19 15:41:54	LT-T-Z:LP-DIR-T	b	106	u	8	273			pmagpy-4.2.109	5.78e-08	1.32e-09	9.7e-10	1.6399999999999995e-09
jk.12a_LP-DIR-T-107	jk.12a_LP-DIR-T	jk.12a	2.1	4.2	17.9	0	0	0	0	35	951	This study	hargrave 2024-03-20 09:41:40	LT-T-Z:LP-DIR-T	g	107	u	8	273			pmagpy-4.2.109	3.26e-08	5.79e-10	7.38e-10	8.23e-10
jk.13a_LP-DIR-T-109	jk.13a_LP-DIR-T	jk.13a	3.8	191.7	37.5	0	0	0	0	0	273	This study	hargrave 2024-02-20 15:18:24	LT-NO:LP-DIR-T	g	109	u	8	273			pmagpy-4.2.109	2.24e-05	4.75e-07	3.6700000000000004e-07	1.54e-06
jk.13a_LP-DIR-T-110	jk.13a_LP-DIR-T	jk.13a	5.6	192.6	36.5	0	0	0	0	1	373	This study	hargrave 2024-02-21 11:06:25	LT-T-Z:LP-DIR-T	g	110	u	8	273			pmagpy-4.2.109	2.24e-05	9.42e-07	5.19e-07	2.03e-06
jk.13a_LP-DIR-T-111	jk.13a_LP-DIR-T	jk.13a	4.0	192.4	37.0	0	0	0	0	2	473	This study	hargrave 2024-02-21 18:28:22	LT-T-Z:LP-DIR-T	g	111	u	8	273			pmagpy-4.2.109	2.2e-05	5.21e-07	3.05e-07	1.59e-06
jk.13a_LP-DIR-T-112	jk.13a_LP-DIR-T	jk.13a	6.1	195.2	35.2	0	0	0	0	3	573	This study	hargrave 2024-02-26 13:10:12	LT-T-Z:LP-DIR-T	g	112	u	8	273			pmagpy-4.2.109	2.12e-05	9.12e-07	4.21e-07	2.13e-06
jk.13a_LP-DIR-T-114	jk.13a_LP-DIR-T	jk.13a	1.1	198.1	38.9	0	0	0	0	5	673	This study	hargrave 2024-02-27 12:43:22	LT-T-Z:LP-DIR-T	g	114	u	8	273			pmagpy-4.2.109	2e-05	1.4e-07	2.3e-07	3.56e-07
jk.13a_LP-DIR-T-115	jk.13a_LP-DIR-T	jk.13a	7.9	193.7	34.2	0	0	0	0	6	723	This study	hargrave 2024-02-28 09:33:09	LT-T-Z:LP-DIR-T	g	115	u	8	273			pmagpy-4.2.109	1.810000000000001e-05	1e-06	1.55e-06	1.83e-06
jk.13a_LP-DIR-T-116	jk.13a_LP-DIR-T	jk.13a	5.6	195.7	33.9	0	0	0	0	7	773	This study	hargrave 2024-02-28 18:12:46	LT-T-Z:LP-DIR-T	b	116	u	8	273			pmagpy-4.2.109	1.63e-05	6.110000000000001e-07	8.3e-07	1.34e-06
jk.13a_LP-DIR-T-117	jk.13a_LP-DIR-T	jk.13a	5.2	195.1	33.7	0	0	0	0	8	773	This study	hargrave 2024-02-28 20:02:06	LT-T-Z:LP-DIR-T	g	117	u	8	273			pmagpy-4.2.109	1.63e-05	5.49e-07	6.92e-07	1.31e-06
jk.13a_LP-DIR-T-118	jk.13a_LP-DIR-T	jk.13a	2.3	190.8	28.5	0	0	0	0	9	798	This study	hargrave 2024-03-04 11:07:55	LT-T-Z:LP-DIR-T	g	118	u	8	273			pmagpy-4.2.109	1.4499999999999993e-05	4.870000000000001e-07	2.47e-07	3.35e-07
jk.13a_LP-DIR-T-119	jk.13a_LP-DIR-T	jk.13a	2.3	187.2	26.9	0	0	0	0	10	813	This study	hargrave 2024-03-04 17:05:08	LT-T-Z:LP-DIR-T	g	119	u	8	273			pmagpy-4.2.109	1.3699999999999998e-05	4.6200000000000003e-07	2.33e-07	3.38e-07
jk.13a_LP-DIR-T-120	jk.13a_LP-DIR-T	jk.13a	2.1	188.5	28.4	0	0	0	0	11	823	This study	hargrave 2024-03-05 11:15:27	LT-T-Z:LP-DIR-T	g	120	u	8	273			pmagpy-4.2.109	1.3300000000000001e-05	4.1700000000000004e-07	1.93e-07	2.89e-07
jk.13a_LP-DIR-T-121	jk.13a_LP-DIR-T	jk.13a	2.2	189.5	27.9	0	0	0	0	12	828	This study	hargrave 2024-03-05 16:12:27	LT-T-Z:LP-DIR-T	g	121	u	8	273			pmagpy-4.2.109	1.27e-05	4.25e-07	2.17e-07	2.89e-07
jk.13a_LP-DIR-T-123	jk.13a_LP-DIR-T	jk.13a	2.1	190.4	25.6	0	0	0	0	14	833	This study	hargrave 2024-03-06 16:15:58	LT-T-Z:LP-DIR-T	g	123	u	8	273			pmagpy-4.2.109	1.28e-05	4.46e-07	2.01e-07	2.81e-07
jk.13a_LP-DIR-T-124	jk.13a_LP-DIR-T	jk.13a	2.2	188.5	25.8	0	0	0	0	15	838	This study	hargrave 2024-03-11 09:59:30	LT-T-Z:LP-DIR-T	g	124	u	8	273			pmagpy-4.2.109	1.21e-05	4.06e-07	1.8800000000000002e-07	2.88e-07
jk.13a_LP-DIR-T-125	jk.13a_LP-DIR-T	jk.13a	2.3	187.9	24.9	0	0	0	0	16	843	This study	hargrave 2024-03-11 15:30:34	LT-T-Z:LP-DIR-T	g	125	u	8	273			pmagpy-4.2.109	1.2e-05	4.1799999999999996e-07	1.99e-07	3e-07
jk.13a_LP-DIR-T-126	jk.13a_LP-DIR-T	jk.13a	2.2	185.8	27.7	0	0	0	0	17	848	This study	hargrave 2024-03-12 09:12:21	LT-T-Z:LP-DIR-T	g	126	u	8	273			pmagpy-4.2.109	1.17e-05	3.770000000000001e-07	1.96e-07	2.62e-07
jk.13a_LP-DIR-T-127	jk.13a_LP-DIR-T	jk.13a	2.2	186.0	28.1	0	0	0	0	18	853	This study	hargrave 2024-03-12 14:19:22	LT-T-Z:LP-DIR-T	g	127	u	8	273			pmagpy-4.2.109	1.1400000000000001e-05	3.64e-07	1.87e-07	2.53e-07
jk.13a_LP-DIR-T-128	jk.13a_LP-DIR-T	jk.13a	2.3	189.4	28.2	0	0	0	0	19	873	This study	hargrave 2024-03-12 19:29:30	LT-T-Z:LP-DIR-T	g	128	u	8	273			pmagpy-4.2.109	1.0800000000000003e-05	3.5e-07	1.87e-07	2.58e-07
jk.13a_LP-DIR-T-129	jk.13a_LP-DIR-T	jk.13a	2.3	186.0	28.2	0	0	0	0	20	893	This study	hargrave 2024-03-13 14:24:14	LT-T-Z:LP-DIR-T	g	129	u	8	273			pmagpy-4.2.109	1.06e-05	3.53e-07	1.66e-07	2.5399999999999997e-07
jk.13a_LP-DIR-T-130	jk.13a_LP-DIR-T	jk.13a	2.4	184.6	27.6	0	0	0	0	21	903	This study	hargrave 2024-03-14 10:54:49	LT-T-Z:LP-DIR-T	g	130	u	8	273			pmagpy-4.2.109	1.05e-05	3.7e-07	2e-07	2.4399999999999996e-07
jk.13a_LP-DIR-T-131	jk.13a_LP-DIR-T	jk.13a	2.4	189.0	26.8	0	0	0	0	22	913	This study	hargrave 2024-03-14 15:02:54	LT-T-Z:LP-DIR-T	g	131	u	8	273			pmagpy-4.2.109	1.04e-05	3.69e-07	1.8399999999999998e-07	2.56e-07
jk.13a_LP-DIR-T-132	jk.13a_LP-DIR-T	jk.13a	2.4	187.0	27.9	0	0	0	0	23	923	This study	hargrave 2024-03-15 09:21:01	LT-T-Z:LP-DIR-T	g	132	u	8	273			pmagpy-4.2.109	1.0199999999999999e-05	3.34e-07	1.82e-07	2.58e-07
jk.13a_LP-DIR-T-133	jk.13a_LP-DIR-T	jk.13a	2.4	182.5	25.2	0	0	0	0	24	933	This study	hargrave 2024-03-15 14:02:09	LT-T-Z:LP-DIR-T	g	133	u	8	273			pmagpy-4.2.109	1.04e-05	3.83e-07	1.72e-07	2.57e-07
jk.13a_LP-DIR-T-134	jk.13a_LP-DIR-T	jk.13a	2.2	191.4	30.8	0	0	0	0	25	938	This study	hargrave 2024-03-18 09:39:17	LT-T-Z:LP-DIR-T	b	134	u	8	273			pmagpy-4.2.109	1e-05	2.63e-07	1.62e-07	2.5399999999999997e-07
jk.13a_LP-DIR-T-135	jk.13a_LP-DIR-T	jk.13a	2.2	183.1	25.6	0	0	0	0	26	943	This study	hargrave 2024-03-18 15:06:34	LT-T-Z:LP-DIR-T	g	135	u	8	273			pmagpy-4.2.109	9.71e-06	3.2299999999999997e-07	1.58e-07	2.22e-07
jk.13a_LP-DIR-T-136	jk.13a_LP-DIR-T	jk.13a	2.2	184.7	27.3	0	0	0	0	27	945	This study	hargrave 2024-03-18 19:10:58	LT-T-Z:LP-DIR-T	g	136	u	8	273			pmagpy-4.2.109	7.62e-06	2.47e-07	1.1900000000000001e-07	1.69e-07
jk.13a_LP-DIR-T-137	jk.13a_LP-DIR-T	jk.13a	2.2	193.3	29.3	0	0	0	0	28	947	This study	hargrave 2024-03-19 11:20:26	LT-T-Z:LP-DIR-T	g	137	u	8	273			pmagpy-4.2.109	3.74e-06	1.1699999999999999e-07	6.11e-08	8.72e-08
jk.13a_LP-DIR-T-138	jk.13a_LP-DIR-T	jk.13a	2.2	189.0	27.0	0	0	0	0	29	949	This study	hargrave 2024-03-19 15:44:49	LT-T-Z:LP-DIR-T	g	138	u	8	273			pmagpy-4.2.109	3.45e-06	1.12e-07	5.52e-08	7.95e-08
jk.13a_LP-DIR-T-139	jk.13a_LP-DIR-T	jk.13a	2.2	192.4	27.2	0	0	0	0	30	951	This study	hargrave 2024-03-20 09:45:41	LT-T-Z:LP-DIR-T	g	139	u	8	273			pmagpy-4.2.109	1.57e-06	4.95e-08	2.28e-08	3.61e-08
jk.13a_LP-DIR-T-140	jk.13a_LP-DIR-T	jk.13a	2.2	189.3	28.7	0	0	0	0	31	953	This study	hargrave 2024-03-20 14:22:00	LT-T-Z:LP-DIR-T	g	140	u	8	273			pmagpy-4.2.109	6.13e-07	2e-08	1.04e-08	1.3400000000000001e-08
jk.13a_LP-DIR-T-141	jk.13a_LP-DIR-T	jk.13a	2.0	196.3	20.9	0	0	0	0	32	955	This study	hargrave 2024-03-20 18:59:38	LT-T-Z:LP-DIR-T	g	141	u	8	273			pmagpy-4.2.109	1.0699999999999999e-07	2.0499999999999997e-09	1.23e-09	3e-09
jk.13a_LP-DIR-T-142	jk.13a_LP-DIR-T	jk.13a	2.5	173.7	34.4	0	0	0	0	33	957	This study	hargrave 2024-03-21 12:05:17	LT-T-Z:LP-DIR-T	g	142	u	8	273			pmagpy-4.2.109	6.33e-08	2.42e-09	1.2e-09	1.4400000000000002e-09
jk.13a_LP-DIR-T-143	jk.13a_LP-DIR-T	jk.13a	2.6	198.1	24.9	0	0	0	0	34	959	This study	hargrave 2024-03-21 15:16:56	LT-T-Z:LP-DIR-T	g	143	u	8	273			pmagpy-4.2.109	4.4800000000000004e-08	1.5e-09	1.6e-09	7.83e-10
jk.14a_LP-DIR-T-144	jk.14a_LP-DIR-T	jk.14a	5.9	267.9	25.5	0	0	0	0	0	273	This study	hargrave 2024-02-20 15:19:52	LT-NO:LP-DIR-T	g	144	u	8	273			pmagpy-4.2.109	5.979999999999999e-07	3.12e-08	3.16e-08	4.6200000000000003e-08
jk.14a_LP-DIR-T-145	jk.14a_LP-DIR-T	jk.14a	7.5	271.2	26.7	0	0	0	0	1	373	This study	hargrave 2024-02-21 11:07:36	LT-T-Z:LP-DIR-T	g	145	u	8	273			pmagpy-4.2.109	5.96e-07	5.900000000000001e-08	3.78e-08	4.0899999999999996e-08
jk.14a_LP-DIR-T-146	jk.14a_LP-DIR-T	jk.14a	6.7	271.1	29.0	0	0	0	0	2	473	This study	hargrave 2024-02-21 18:29:50	LT-T-Z:LP-DIR-T	g	146	u	8	273			pmagpy-4.2.109	5.38e-07	4.0099999999999995e-08	3.4500000000000005e-08	3.75e-08
jk.14a_LP-DIR-T-148	jk.14a_LP-DIR-T	jk.14a	1.2	273.5	38.3	0	0	0	0	4	573	This study	hargrave 2024-02-26 14:45:11	LT-T-Z:LP-DIR-T	g	148	u	8	273			pmagpy-4.2.109	4.37e-07	5.2200000000000006e-09	4.19e-09	8.9e-09
jk.14a_LP-DIR-T-150	jk.14a_LP-DIR-T	jk.14a	1.6	270.0	42.3	0	0	0	0	6	673	This study	hargrave 2024-02-27 12:44:34	LT-T-Z:LP-DIR-T	g	150	u	8	273			pmagpy-4.2.109	3.07e-07	5.97e-09	3.84e-09	5.3600000000000005e-09
jk.14a_LP-DIR-T-151	jk.14a_LP-DIR-T	jk.14a	5.7	269.2	28.5	0	0	0	0	7	723	This study	hargrave 2024-02-28 09:34:20	LT-T-Z:LP-DIR-T	g	151	u	8	273			pmagpy-4.2.109	2.46e-07	1.98e-08	1.1000000000000001e-08	1.1100000000000002e-08
jk.14a_LP-DIR-T-152	jk.14a_LP-DIR-T	jk.14a	6.0	265.1	40.9	0	0	0	0	8	773	This study	hargrave 2024-02-28 18:15:03	LT-T-Z:LP-DIR-T	g	152	u	8	273			pmagpy-4.2.109	2.03e-07	1.89e-08	1.16e-08	4.54e-09
jk.14a_LP-DIR-T-153	jk.14a_LP-DIR-T	jk.14a	6.0	266.0	39.1	0	0	0	0	9	773	This study	hargrave 2024-02-28 20:03:35	LT-T-Z:LP-DIR-T	g	153	u	8	273			pmagpy-4.2.109	2.03e-07	2.12e-08	7.319999999999999e-09	2.41e-09
jk.14a_LP-DIR-T-154	jk.14a_LP-DIR-T	jk.14a	2.3	244.7	22.2	0	0	0	0	10	798	This study	hargrave 2024-03-04 11:09:24	LT-T-Z:LP-DIR-T	g	154	u	8	273			pmagpy-4.2.109	1.45e-07	6.67e-09	3.68e-09	5.15e-10
jk.14a_LP-DIR-T-155	jk.14a_LP-DIR-T	jk.14a	2.3	256.8	43.3	0	0	0	0	11	813	This study	hargrave 2024-03-04 17:06:37	LT-T-Z:LP-DIR-T	g	155	u	8	273			pmagpy-4.2.109	1.8100000000000002e-07	6.970000000000001e-09	5.23e-09	3.8100000000000003e-10
jk.14a_LP-DIR-T-156	jk.14a_LP-DIR-T	jk.14a	3.1	253.0	34.4	0	0	0	0	12	823	This study	hargrave 2024-03-05 11:16:57	LT-T-Z:LP-DIR-T	g	156	u	8	273			pmagpy-4.2.109	1.15e-07	6.559999999999999e-09	4.64e-09	6.35e-10
jk.14a_LP-DIR-T-157	jk.14a_LP-DIR-T	jk.14a	3.0	244.5	44.1	0	0	0	0	13	828	This study	hargrave 2024-03-05 16:13:56	LT-T-Z:LP-DIR-T	g	157	u	8	273			pmagpy-4.2.109	9.140000000000001e-08	5.07e-09	3.14e-09	8.17e-10
jk.14a_LP-DIR-T-160	jk.14a_LP-DIR-T	jk.14a	3.5	224.4	53.7	0	0	0	0	16	833	This study	hargrave 2024-03-06 17:10:06	LT-T-Z:LP-DIR-T	g	160	u	8	273			pmagpy-4.2.109	8.789999999999999e-08	5.390000000000002e-09	4.29e-09	1.3800000000000002e-09
jk.14a_LP-DIR-T-161	jk.14a_LP-DIR-T	jk.14a	4.1	213.8	45.1	0	0	0	0	17	838	This study	hargrave 2024-03-11 10:01:03	LT-T-Z:LP-DIR-T	g	161	u	8	273			pmagpy-4.2.109	5.24e-08	4.72e-09	2.9100000000000005e-09	1.25e-09
jk.14a_LP-DIR-T-163	jk.14a_LP-DIR-T	jk.14a	2.6	200.3	73.1	0	0	0	0	19	843	This study	hargrave 2024-03-11 16:53:38	LT-T-Z:LP-DIR-T	g	163	u	8	273			pmagpy-4.2.109	1.29e-07	4.589999999999999e-09	3.9299999999999995e-09	1.01e-09
jk.14a_LP-DIR-T-164	jk.14a_LP-DIR-T	jk.14a	3.5	204.7	51.4	0	0	0	0	20	848	This study	hargrave 2024-03-12 09:13:32	LT-T-Z:LP-DIR-T	g	164	u	8	273			pmagpy-4.2.109	6.7e-08	4.1999999999999996e-09	3.560000000000001e-09	1.3800000000000002e-09
jk.14a_LP-DIR-T-165	jk.14a_LP-DIR-T	jk.14a	3.2	213.4	35.4	0	0	0	0	21	853	This study	hargrave 2024-03-12 14:20:33	LT-T-Z:LP-DIR-T	g	165	u	8	273			pmagpy-4.2.109	6.65e-08	4.83e-09	4.1600000000000005e-09	1.19e-09
jk.14a_LP-DIR-T-166	jk.14a_LP-DIR-T	jk.14a	2.3	229.5	61.9	0	0	0	0	22	873	This study	hargrave 2024-03-12 19:30:58	LT-T-Z:LP-DIR-T	g	166	u	8	273			pmagpy-4.2.109	1.28e-07	4.52e-09	3.19e-09	9.78e-10
jk.14a_LP-DIR-T-167	jk.14a_LP-DIR-T	jk.14a	2.6	216.3	66.2	0	0	0	0	23	893	This study	hargrave 2024-03-13 14:25:43	LT-T-Z:LP-DIR-T	g	167	u	8	273			pmagpy-4.2.109	9.66e-08	3.97e-09	2.7300000000000003e-09	9.2e-10
jk.14a_LP-DIR-T-169	jk.14a_LP-DIR-T	jk.14a	2.8	239.5	33.8	0	0	0	0	25	903	This study	hargrave 2024-03-14 12:17:16	LT-T-Z:LP-DIR-T	g	169	u	8	273			pmagpy-4.2.109	7.33e-08	4.11e-09	2.7699999999999997e-09	4.02e-10
jk.14a_LP-DIR-T-170	jk.14a_LP-DIR-T	jk.14a	3.9	245.1	37.3	0	0	0	0	26	913	This study	hargrave 2024-03-14 15:04:05	LT-T-Z:LP-DIR-T	g	170	u	8	273			pmagpy-4.2.109	6.37e-08	4.94e-09	3.5399999999999998e-09	6.45e-10
jk.14a_LP-DIR-T-171	jk.14a_LP-DIR-T	jk.14a	4.8	230.0	20.0	0	0	0	0	27	923	This study	hargrave 2024-03-15 09:22:12	LT-T-Z:LP-DIR-T	g	171	u	8	273			pmagpy-4.2.109	6.82e-08	7.5e-09	2.8800000000000004e-09	8.75e-10
jk.14a_LP-DIR-T-173	jk.14a_LP-DIR-T	jk.14a	2.6	195.5	57.6	0	0	0	0	29	933	This study	hargrave 2024-03-15 15:38:45	LT-T-Z:LP-DIR-T	g	173	u	8	273			pmagpy-4.2.109	9.300000000000001e-08	3.3100000000000004e-09	3.1e-09	8.34e-10
jk.14a_LP-DIR-T-174	jk.14a_LP-DIR-T	jk.14a	3.3	198.5	39.0	0	0	0	0	30	938	This study	hargrave 2024-03-18 09:40:47	LT-T-Z:LP-DIR-T	g	174	u	8	273			pmagpy-4.2.109	4.4800000000000004e-08	3.05e-09	1.79e-09	8.72e-10
jk.14a_LP-DIR-T-175	jk.14a_LP-DIR-T	jk.14a	1.9	234.2	53.8	0	0	0	0	31	943	This study	hargrave 2024-03-18 15:07:46	LT-T-Z:LP-DIR-T	b	175	u	8	273			pmagpy-4.2.109	1.2699999999999999e-07	3.75e-09	3e-09	3.9600000000000003e-10
jk.14a_LP-DIR-T-178	jk.14a_LP-DIR-T	jk.14a	0.7	114.0	-33.5	0	0	0	0	34	947	This study	hargrave 2024-03-19 11:21:55	LT-T-Z:LP-DIR-T	b	178	u	8	273			pmagpy-4.2.109	4.7300000000000007e-08	3.83e-10	4.5699999999999997e-10	9.69e-10
jk.14a_LP-DIR-T-179	jk.14a_LP-DIR-T	jk.14a	1.6	127.9	-52.9	0	0	0	0	35	949	This study	hargrave 2024-03-19 15:46:02	LT-T-Z:LP-DIR-T	b	179	u	8	273			pmagpy-4.2.109	3.0499999999999995e-08	6.63e-10	4.92e-10	6.47999999999999e-10
jk.14a_LP-DIR-T-180	jk.14a_LP-DIR-T	jk.14a	1.1	156.9	24.2	0	0	0	0	36	951	This study	hargrave 2024-03-20 09:47:14	LT-T-Z:LP-DIR-T	b	180	u	8	273			pmagpy-4.2.109	5.820000000000001e-08	4.26e-10	4.34e-10	9.66e-10
jk.14a_LP-DIR-T-181	jk.14a_LP-DIR-T	jk.14a	3.1	90.0	7.3	0	0	0	0	37	953	This study	hargrave 2024-03-20 14:24:33	LT-T-Z:LP-DIR-T	b	181	u	8	273			pmagpy-4.2.109	5.7300000000000004e-08	2.7699999999999997e-09	1.4699999999999998e-10	1.4300000000000002e-09
jk.15a_LP-DIR-T-182	jk.15a_LP-DIR-T	jk.15a	2.0	320.5	-16.4	0	0	0	0	0	273	This study	hargrave 2024-02-20 15:21:21	LT-NO:LP-DIR-T	g	182	u	8	273			pmagpy-4.2.109	3.9899999999999994e-05	7.040000000000002e-07	1.02e-06	1.05e-06
jk.15a_LP-DIR-T-183	jk.15a_LP-DIR-T	jk.15a	7.8	326.5	-21.3	0	0	0	0	1	373	This study	hargrave 2024-02-21 11:08:43	LT-T-Z:LP-DIR-T	g	183	u	8	273			pmagpy-4.2.109	3.9299999999999986e-05	1e-06	2.55e-06	4.83e-06
jk.15a_LP-DIR-T-184	jk.15a_LP-DIR-T	jk.15a	2.8	325.7	-16.8	0	0	0	0	2	473	This study	hargrave 2024-02-21 18:31:19	LT-T-Z:LP-DIR-T	g	184	u	8	273			pmagpy-4.2.109	3.82e-05	1.13e-06	1.38e-06	8.38e-07
jk.15a_LP-DIR-T-186	jk.15a_LP-DIR-T	jk.15a	1.3	324.4	-17.7	0	0	0	0	4	573	This study	hargrave 2024-02-26 14:46:37	LT-T-Z:LP-DIR-T	g	186	u	8	273			pmagpy-4.2.109	3.510000000000001e-05	3.6200000000000004e-07	3.19e-07	7.43e-07
jk.15a_LP-DIR-T-188	jk.15a_LP-DIR-T	jk.15a	1.6	324.7	-21.3	0	0	0	0	6	673	This study	hargrave 2024-02-27 12:45:42	LT-T-Z:LP-DIR-T	g	188	u	8	273			pmagpy-4.2.109	2.95e-05	2.5399999999999997e-07	3.03e-07	7.41e-07
jk.15a_LP-DIR-T-191	jk.15a_LP-DIR-T	jk.15a	1.6	319.6	-20.6	0	0	0	0	9	723	This study	hargrave 2024-02-28 12:59:20	LT-T-Z:LP-DIR-T	g	191	u	8	273			pmagpy-4.2.109	2.52e-05	3.7299999999999997e-07	3.03e-07	5.59e-07
jk.15a_LP-DIR-T-194	jk.15a_LP-DIR-T	jk.15a	1.8	317.9	-20.4	0	0	0	0	12	773	This study	hargrave 2024-02-29 08:41:02	LT-T-Z:LP-DIR-T	g	194	u	8	273			pmagpy-4.2.109	1.9e-05	2.61e-07	1.97e-07	5e-07
jk.15a_LP-DIR-T-196	jk.15a_LP-DIR-T	jk.15a	1.4	309.3	-23.4	0	0	0	0	14	798	This study	hargrave 2024-03-04 14:29:04	LT-T-Z:LP-DIR-T	g	196	u	8	273			pmagpy-4.2.109	1.3500000000000001e-05	1.45e-07	1.3e-07	2.68e-07
jk.15a_LP-DIR-T-197	jk.15a_LP-DIR-T	jk.15a	1.7	328.5	-23.4	0	0	0	0	15	813	This study	hargrave 2024-03-04 17:09:39	LT-T-Z:LP-DIR-T	b	197	u	8	273			pmagpy-4.2.109	9.26e-06	1.59e-07	1.37e-07	1.8e-07
jk.15a_LP-DIR-T-199	jk.15a_LP-DIR-T	jk.15a	1.3	313.7	-25.2	0	0	0	0	17	823	This study	hargrave 2024-03-05 12:53:59	LT-T-Z:LP-DIR-T	g	199	u	8	273			pmagpy-4.2.109	6.84e-06	9.26e-08	6.769999999999999e-08	1.0900000000000001e-07
jk.15a_LP-DIR-T-200	jk.15a_LP-DIR-T	jk.15a	1.8	317.6	-27.7	0	0	0	0	18	828	This study	hargrave 2024-03-05 16:16:10	LT-T-Z:LP-DIR-T	g	200	u	8	273			pmagpy-4.2.109	5.69e-06	1.3e-07	8.77e-08	1.0300000000000001e-07
jk.15a_LP-DIR-T-202	jk.15a_LP-DIR-T	jk.15a	2.1	325.5	-26.4	0	0	0	0	20	833	This study	hargrave 2024-03-06 16:18:57	LT-T-Z:LP-DIR-T	b	202	u	8	273			pmagpy-4.2.109	5.54e-06	1.57e-07	1.1599999999999999e-07	1.0099999999999999e-07
jk.15a_LP-DIR-T-203	jk.15a_LP-DIR-T	jk.15a	1.8	311.2	-28.4	0	0	0	0	21	838	This study	hargrave 2024-03-11 10:02:28	LT-T-Z:LP-DIR-T	g	203	u	8	273			pmagpy-4.2.109	5.39e-06	1.1e-07	8.09e-08	1.11e-07
jk.15a_LP-DIR-T-205	jk.15a_LP-DIR-T	jk.15a	1.9	305.7	-28.4	0	0	0	0	23	843	This study	hargrave 2024-03-11 16:55:26	LT-T-Z:LP-DIR-T	g	205	u	8	273			pmagpy-4.2.109	5.31e-06	1.1e-07	9.53e-08	1.0300000000000001e-07
jk.15a_LP-DIR-T-207	jk.15a_LP-DIR-T	jk.15a	1.8	310.8	-25.7	0	0	0	0	25	848	This study	hargrave 2024-03-12 10:31:30	LT-T-Z:LP-DIR-T	g	207	u	8	273			pmagpy-4.2.109	5.18e-06	1.0699999999999999e-07	8.179999999999999e-08	9.560000000000001e-08
jk.15a_LP-DIR-T-209	jk.15a_LP-DIR-T	jk.15a	1.9	313.6	-26.4	0	0	0	0	27	853	This study	hargrave 2024-03-12 15:53:44	LT-T-Z:LP-DIR-T	g	209	u	8	273			pmagpy-4.2.109	5.12e-06	1.05e-07	8.91e-08	1.0300000000000001e-07
jk.15a_LP-DIR-T-211	jk.15a_LP-DIR-T	jk.15a	1.9	314.9	-29.1	0	0	0	0	29	893	This study	hargrave 2024-03-13 14:27:09	LT-T-Z:LP-DIR-T	g	211	u	8	273			pmagpy-4.2.109	4.89e-06	1.0699999999999999e-07	7.93e-08	1.05e-07
jk.15a_LP-DIR-T-213	jk.15a_LP-DIR-T	jk.15a	1.9	310.9	-28.2	0	0	0	0	31	903	This study	hargrave 2024-03-14 12:18:28	LT-T-Z:LP-DIR-T	g	213	u	8	273			pmagpy-4.2.109	4.83e-06	1.0300000000000001e-07	7.41e-08	1.04e-07
jk.15a_LP-DIR-T-214	jk.15a_LP-DIR-T	jk.15a	2.0	307.0	-27.8	0	0	0	0	32	913	This study	hargrave 2024-03-14 15:05:53	LT-T-Z:LP-DIR-T	g	214	u	8	273			pmagpy-4.2.109	4.74e-06	1.08e-07	9.74e-08	8.890000000000002e-08
